race_date,track_slug,race_number,distance_metres,race_class,class_family,runner_number,horse_name,horse_key,finish_position,beaten_lengths,weight_carried_kg,official_handicap_rating,official_time_seconds,source_finish_time_seconds,accepted_rating,accepted_model,shadow_achieved_rating,shadow_model,rank,shadow_next_start_carry_fraction,shadow_next_start_state_estimate,next_start_estimate_status,sectional_count,section_sum_seconds,section_sum_residual_seconds,last_200_seconds,last_400_seconds,last_600_seconds,last_800_seconds,clock_evidence_available,energy_evidence_available,wfa_profile_available,collected_at
2026-09-12,flemington,8,1600,"Standard Weight for Age. Group 1. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_1,12,Sheza Alibi,shezaalibi,1,2.75,56.5,116.0,95.34,95.34,114.236301904,form-first-v2.0,117.44111532511117,achieved-run-v2.10-young-wfa-shadow,1,0.0,114.236301904,research run-based carry-forward proxy; no integrated horse-state forecast,8,95.34,0.0,11.36,21.96,32.81,44.74,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,1,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",other,11,Snowy,snowy,3,1.91,55.0,66.0,82.98,83.31,62.78265726066665,form-first-v2.0,63.40548214960897,achieved-run-v2.10-young-wfa-shadow,196,0.0,62.78265726066665,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.31,0.0,11.99,23.29,34.94,46.5,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,3,2400,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",benchmark,8,Spacetime Legend,spacetimelegend,3,2.05,52.0,59.0,149.37,149.72,62.622594402,form-first-v2.0,67.96499218164361,achieved-run-v2.10-young-wfa-shadow,197,0.0,62.622594402,research run-based carry-forward proxy; no integrated horse-state forecast,12,149.72,0.0,12.43,24.6,36.3,47.87,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,3,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,6,Queen Regent,queenregent,11,7.68,57.5,74.0,62.86,64.01,61.901893094666654,form-first-v2.0,73.29788782273822,achieved-run-v2.10-young-wfa-shadow,198,0.0,61.901893094666654,research run-based carry-forward proxy; no integrated horse-state forecast,6,64.01,0.0,11.65,22.51,33.29,44.45,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,1,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",other,5,Chilled With Ice,chilledwithice,9,5.82,58.0,68.0,82.98,83.97,60.273191787333324,form-first-v2.0,60.89601667627564,achieved-run-v2.10-young-wfa-shadow,199,0.0,60.273191787333324,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.97,0.0,12.23,23.88,35.46,47.18,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,1,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",other,15,Brutal Miss,brutalmiss,4,2.08,54.0,61.0,82.98,83.33,60.18136797399998,form-first-v2.0,60.8041928629423,achieved-run-v2.10-young-wfa-shadow,200,0.0,60.18136797399998,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.33,0.0,11.99,23.63,35.47,47.2,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,4,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,7,Knurl,knurl,8,7.95,56.0,63.0,62.99,64.2,59.40288368866667,form-first-v2.0,73.63271002399227,achieved-run-v2.10-young-wfa-shadow,201,0.0,59.40288368866667,research run-based carry-forward proxy; no integrated horse-state forecast,6,64.2,0.0,12.21,23.47,34.27,44.93,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,2,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",benchmark,8,Vetwelve,vetwelve,11,5.27,57.0,66.0,69.81,70.7,59.256924524,form-first-v2.0,64.83694088449813,achieved-run-v2.10-young-wfa-shadow,202,0.0,59.256924524,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.7,0.0,12.17,23.28,34.35,45.67,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,2,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",benchmark,12,Stakeholder,stakeholder,10,4.62,56.0,64.0,69.81,70.59,58.785635237333324,form-first-v2.0,64.36565159783147,achieved-run-v2.10-young-wfa-shadow,203,0.0,58.785635237333324,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.59,0.0,12.52,23.85,35.16,46.34,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,2,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",benchmark,15,Call Me Sassy,callmesassy,3,1.39,52.0,60.0,69.81,70.03999999999999,58.58047809066666,form-first-v2.0,64.1604944511648,achieved-run-v2.10-young-wfa-shadow,204,0.0,58.58047809066666,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.04,0.0,11.76,22.88,34.16,45.4,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,2,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",benchmark,6,Queen Of Clubs,queenofclubs,12,5.78,57.0,70.0,69.81,70.78999999999999,57.89692452399999,form-first-v2.0,63.47694088449813,achieved-run-v2.10-young-wfa-shadow,205,0.0,57.89692452399999,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.79,0.0,11.87,23.12,34.32,45.8,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,6,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",group_3,6,I'm Ya Huckleberry,imyahuckleberry,10,9.79,53.5,74.0,82.89,84.56,57.47631131000001,form-first-v2.0,76.47452472231093,achieved-run-v2.10-young-wfa-shadow,206,0.0,57.47631131000001,research run-based carry-forward proxy; no integrated horse-state forecast,7,84.56,0.0,12.73,24.33,36.04,48.15,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,10,Hydrobomb,hydrobomb,14,7.9,57.0,67.0,82.83,84.04,56.587235834000005,form-first-v2.0,71.90411790356087,achieved-run-v2.10-young-wfa-shadow,207,0.0,56.587235834000005,research run-based carry-forward proxy; no integrated horse-state forecast,7,84.04,0.0,12.51,23.75,34.74,46.34,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,2,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",benchmark,14,Twinkling Star,twinklingstar,9,4.33,54.5,65.0,69.81,70.53999999999999,56.25203464066666,form-first-v2.0,61.83205100116479,achieved-run-v2.10-young-wfa-shadow,208,0.0,56.25203464066666,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.54,0.0,11.88,22.77,33.84,45.35,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,1,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",other,13,Yiasou,yiasou,8,4.75,55.0,62.0,82.98,83.78999999999999,56.15599059399999,form-first-v2.0,56.778815482942306,achieved-run-v2.10-young-wfa-shadow,209,0.0,56.15599059399999,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.79,0.0,12.13,23.75,35.54,47.27,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,4,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,10,Honour The Bassett,honourthebassett,9,9.2,56.0,62.0,62.99,64.41,55.86121702200001,form-first-v2.0,70.09104335732562,achieved-run-v2.10-young-wfa-shadow,210,0.0,55.86121702200001,research run-based carry-forward proxy; no integrated horse-state forecast,6,64.41,0.0,12.7,23.91,34.7,45.41,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,1,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",other,17,The Main Event,themainevent,7,4.45,54.0,58.0,82.98,83.73,54.65136797399998,form-first-v2.0,55.2741928629423,achieved-run-v2.10-young-wfa-shadow,211,0.0,54.65136797399998,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.73,0.0,12.33,24.09,36.02,47.73,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,4,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,9,Salamanca Six,salamancasix,10,10.2,56.0,63.0,62.99,64.59,53.02788368866668,form-first-v2.0,67.25771002399227,achieved-run-v2.10-young-wfa-shadow,212,0.0,53.02788368866668,research run-based carry-forward proxy; no integrated horse-state forecast,6,64.59,0.0,12.48,23.83,34.74,45.49,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,1,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",other,12,Dubbo Boy,dubboboy,11,6.56,55.0,62.0,82.98,84.09,51.932657260666645,form-first-v2.0,52.55548214960896,achieved-run-v2.10-young-wfa-shadow,213,0.0,51.932657260666645,research run-based carry-forward proxy; no integrated horse-state forecast,7,84.09,0.0,12.27,23.88,35.18,46.71,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,1,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",other,19,Roonami,roonami,10,5.98,54.0,62.0,82.98,83.99,51.08136797399999,form-first-v2.0,51.70419286294231,achieved-run-v2.10-young-wfa-shadow,214,0.0,51.08136797399999,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.99,0.0,12.3,24.18,36.01,47.72,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,1,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",other,20,Diamond Frost,diamondfrost,12,7.1,54.0,60.0,82.98,84.19,48.46803464066666,form-first-v2.0,49.09085952960898,achieved-run-v2.10-young-wfa-shadow,215,0.0,48.46803464066666,research run-based carry-forward proxy; no integrated horse-state forecast,7,84.19,0.0,12.68,24.46,36.14,47.74,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,3,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,13,Chapados,chapados,12,12.18,56.0,63.0,62.86,64.7,45.84495916466666,form-first-v2.0,60.547887822738225,achieved-run-v2.10-young-wfa-shadow,216,0.0,45.84495916466666,research run-based carry-forward proxy; no integrated horse-state forecast,6,64.7,0.0,12.44,23.73,34.55,45.34,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,1,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",other,14,I Am Steffi,iamsteffi,13,9.73,54.5,65.0,82.98,84.63,43.433679283999986,form-first-v2.0,44.056504172942304,achieved-run-v2.10-young-wfa-shadow,217,0.0,43.433679283999986,research run-based carry-forward proxy; no integrated horse-state forecast,7,84.63,0.0,13.19,25.13,37.05,48.67,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,3,2400,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",benchmark,7,Seo Linn,seolinn,5,16.52,52.0,66.0,149.37,152.18,43.32926106866666,form-first-v2.0,48.671658848310265,achieved-run-v2.10-young-wfa-shadow,218,0.0,43.32926106866666,research run-based carry-forward proxy; no integrated horse-state forecast,12,152.18,0.0,14.61,27.4,39.62,51.65,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,3,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,11,Tag The Bride,tagthebride,13,13.43,56.0,62.0,62.86,64.91,42.30329249799999,form-first-v2.0,57.006221156071554,achieved-run-v2.10-young-wfa-shadow,219,0.0,42.30329249799999,research run-based carry-forward proxy; no integrated horse-state forecast,6,64.91,0.0,12.63,23.8,34.56,45.38,True,True,False,2026-09-14T03:48:46.432498+00:00
